product_name,brand,category,subcategory,size,mrp,discount_pct,selling_price,price_per_unit,stock,rating,review_count,source,search_category
Mylo Baby Diaper Pants Small S Size 4-8 kgs with ADL Technology - 84 Count - 12 Hours Protection,Mylo,Diapering,Baby Diapers,Small,934.0,20.0,747.2,8.9,2406,3.9,167,FirstCry,diapering
SuperBottoms Padded Underwear for 9-12M Babies | Potty Training Pants with Dry Feel Layer Inside | Garden Green | Pack of 3 | Size 0,SuperBottoms,Diapering,Cloth Diapers/ Nappies,9-12M,899.0,11.0,799.03,0.0,66,3.57,117,FirstCry,diapering
"R for Rabbit Waterproof Quick Dry Sheet for Baby | Anti-Piling Fleece Breatheable Fabric Extra Absorbent Instant Dry Baby Bed/Cot Protector Mat (Size-M,Multi Joy,Pack of 3 Combo)",R for Rabbit,Diapering,Diaper Changing Pads/Mats,M,1053.0,19.0,853.04,0.0,37,4.67,0,FirstCry,diapering
"WaterWipes (Made in Ireland) Baby wipes, Pack of 3 (180 wipes), For sensitive skin, World's Purest Wipes (Imported),  Just 2 ingredients, Certified by Allergy UK and Eczema association",Water Wipes,Diapering,Baby Wipes,Pack of 3,1999.0,33.0,1344.93,0.0,9924,4.36,1,FirstCry,diapering
SuperBottoms Padded Underwear for 1-2Y Babies | Potty Training Pants for Mess-Free Diaper-Free Time | Jungle Jam | Pack of 3,SuperBottoms,Diapering,Cloth Diapers/ Nappies,1,899.0,11.0,799.03,0.0,21,3.65,11,FirstCry,diapering
"StarAndDaisy Diaper Bag for Mothers with Multi Compartments, Insulated Bottle Pockets, Waterproof, Ultra Vegan Leather, 30L capacity - Grey",StarAndDaisy,Diapering,Diaper Bag & Backpacks,L 20 x B 26 x H 50 cm,2999.0,47.0,1599.07,0.0,1958,3.8,2,FirstCry,diapering
"Milk Baby Diaper Flexi Tape, Size XL - 30 Pcs, 15 To 22 KG",Milk,Diapering,Baby Diapers,XL,1499.0,0.0,1499.0,1499.0,133,4.43,0,FirstCry,diapering
"Huggies Complete Comfort Wonder Pants, India's Fastest Absorbing Diaper | XL Size, 26 Diapers",Huggies,Diapering,Baby Diapers,Extra Large,510.0,31.0,353.02,13.58,147,4.2,7501,FirstCry,diapering
"OYO BABY Anti-Piling Fleece Extra Absorbent Instant Dry Sheet, Baby Bed Protector, Waterproof Sheet, Small (70cm x 50cm), Pink",OYO BABY,Diapering,Diaper Changing Pads/Mats,Small,195.0,25.0,146.25,0.0,650,3.96,5,FirstCry,diapering
Abracadabra Diaper Bag with Changing Station - Blue,Abracadabra,Diapering,Diaper Bag & Backpacks,L 38 x B 28 x H 22 cm,2999.0,23.0,2309.83,0.0,38,4.39,10,FirstCry,diapering
SuperBottoms Premium Muslin DryFeel Langot for 0 - 9M Babies - Bummy Land | Pack of 6 | 0-5kg,SuperBottoms,Diapering,Cloth Diapers/ Nappies,0-5kg,1298.0,17.0,1080.97,0.0,28,4.21,24,FirstCry,diapering
"SuperBottoms Premium Cotton Padding (No Sponge) Vehicle & Animal Print Pack of 3 - Yellow Red , Small",SuperBottoms,Diapering,Cloth Diapers/ Nappies,0-5kg,645.0,9.0,589.01,0.0,84,3.97,31,FirstCry,diapering
"Nintara Baby Organic Cotton Waterproof  Landing Mat For Tummy Time, Play & Naps, Portable & Foldable for Home Or Travel, Hypoallergenic -Blue",NINTARA BABY,Diapering,Diaper Changing Pads/Mats,L 60 x B 76 cm,1199.0,4.0,1151.64,0.0,14,4.5,0,FirstCry,diapering
"Babyhug Cloth Langot Pack of 6 Large Size Rabbit, Rainbow and Floral Print - Multicolour | Triple Layer Protection | Reusable | Designed for Short Term Comfy Wear | Mess Free",Babyhug,Diapering,Cloth Diapers/ Nappies,Large,1449.0,33.0,970.83,0.0,81,3.49,1,FirstCry,diapering
"Pampers Complete Skin Comfort Pants (NB), 54 Count, Upto 5Kg, Anti-rash blanket, 360 degree Lotion with Aloe Vera",Pampers,Diapering,Baby Diapers,New Born,749.0,1.0,745.03,13.8,59,4.24,6996,FirstCry,diapering
Babyhug Smart Dry Bed Protector Sheet Pack of 2 Medium - Blue,Babyhug,Diapering,Diaper Changing Pads/Mats,Medium,699.0,38.0,433.38,0.0,628,4.46,76,FirstCry,diapering
R For Rabbit Little Grown Up Tunes Potty Training Chair - Blue & White,R for Rabbit,Diapering,Potty Training,L 40 x B 27 x H 32 cm,1593.0,17.0,1329.84,0.0,41,3.0,0,FirstCry,diapering
Mamaya Baby Diaper M-72 Pieces,Mamaya,Diapering,Baby Diapers,Medium,999.0,34.0,659.04,9.15,887,3.72,52,FirstCry,diapering
"SuperBottoms UNO Pull-up pant style Cloth Diaper with Dry Feel Pad | Soft & Reusable | 6M 3Y | Muddy Meadows ,9kg -17 kg",SuperBottoms,Diapering,Cloth Diapers/ Nappies,L 17 x B 17 x H 8 cm,928.0,43.0,525.53,0.0,14,3.83,7,FirstCry,diapering
Frog Shaped Foldable Potty Seat Cover - Blue,Babyhug,Diapering,Potty Training,L 36 x B 24 x H 2.5 cm,895.0,38.0,554.9,0.0,615,4.17,5,FirstCry,diapering
"LuvLap Instadry Waterproof Baby Dry Sheet 2-Pack, Medium 70x100 cm (28x39 inch), Extra Absorbent Quick Dry Sheet, Bed Protector, Sky Blue & Salmon Rose",LuvLap,Diapering,Diaper Changing Pads/Mats,L 100 x B 70 cm,598.0,37.0,379.01,0.0,234,4.26,16,FirstCry,diapering
Babyhug Premium Potty Seat - White,Babyhug,Diapering,Potty Training,31 x 28 x 8.5 cm,745.0,33.0,499.15,0.0,59,4.16,127,FirstCry,diapering
TONY STARK Big Size Non Woven Baby Diaper Storage Organizer Nappies Bag For Mother Stylish Storage Bag For diapers & wipes | baby shower gift | new born essentials - Nursery Basket (Black),Tony Stark,Diapering,Diaper Bag & Backpacks,38*26*18 cm,1999.0,66.0,679.66,0.0,1502,4.16,3,FirstCry,diapering
Quilted Diaper Changing Mats Pack of 2 - Blue & Pink| Waterproof| Washable & Reusable| Foldable & Lightweight| Travel Friendly| Tummy Time Mat| Newborn & Infant Essential| Leak Proof,FNF,Diapering,Diaper Changing Pads/Mats,L 76.5 x B 57.5 cm,1199.0,34.0,791.34,0.0,20,4.85,2,FirstCry,diapering
"LuvLap Moisturising Baby Wipes with Aloe Vera, Paraben-Free, 72/Pack, Gentle on Skin, Pack of 3 for Babies  Green",LuvLap,Diapering,Baby Wipes,72 Pieces Each,297.0,33.0,198.99,0.0,56,4.22,22,FirstCry,diapering
Motherly Crown Melange Fabric Diaper Bag for Mothers for Travel With Warranty(Black & Grey),Motherly,Diapering,Diaper Bag & Backpacks,L 30 x B 20 x H 40 cm,4849.0,60.0,1945.9,0.0,94,4.63,0,FirstCry,diapering
R for Rabbit Caramello Bold Ivy Diaper Bag for Moms With Dual Carry Sling Insulated Bottle Pockets With Premium Vegan Leather - Rust Orange,R for Rabbit,Diapering,Diaper Bag & Backpacks,L 39 x B 20 x H 42 cm,2997.0,19.0,2433.86,0.0,6,4.73,1,FirstCry,diapering
Baby Potty Training Chair - Red,Fab N Funky,Diapering,Potty Training,L 47 x B 26 x H 43 cm,2495.0,42.0,1447.1,0.0,164,4.32,24,FirstCry,diapering
"LuvLap Pant Style Baby Diapers, Small (SM), Pack of 3, 234 Pants, Aloe Vera Lotion, 12hr Protection, White",LuvLap,Diapering,Baby Diapers,Small,2997.0,35.0,1950.75,8.34,28,4.15,246,FirstCry,diapering
"R for Rabbit Caramello Tote Baby Diaper Bag with Changing Mat for Mother, Waterproof, Large Capacity Multifunctional Maternity Nursing Travel Hand Bag with Sling for Moms (Grey)",R for Rabbit,Diapering,Diaper Bag & Backpacks,L 35 x B 18 x H 34 cm,2592.0,22.0,2029.8,0.0,61,4.73,39,FirstCry,diapering
Multipurpose Diaper Tote Cum Sling Bag with Foldable Changing Mat | Multiple Bottle Holders & Dino Print| Adjustable Shoulder Strap|  Water Resistant| Carry Handle | Capacity- 1.77L -  Grey,Fab N Funky,Diapering,Diaper Bag & Backpacks,L 15.5 x B 32 x H 37 cm,1999.0,40.0,1199.4,0.0,126,3.0,0,FirstCry,diapering
Babyhug Cotton Diaper Changing Mat And Bed Protector - Grey,Babyhug,Diapering,Diaper Changing Pads/Mats,L 83.5 x B 83.5 cm,699.0,30.0,489.3,0.0,197,4.37,107,FirstCry,diapering
1st Step Smart And Multi-Functional Diaper Bag Backpack Diaper Bag (Purple),1st Step,Diapering,Diaper Bag & Backpacks,L 26 x B 20 x H 39.5 cm,2999.0,40.0,1799.1,0.0,2,4.56,20,FirstCry,diapering
Babyhug Smart Dry Bed Protector Sheet Pack of 2 Medium - Pink Green,Babyhug,Diapering,Diaper Changing Pads/Mats,Medium,699.0,38.0,433.38,0.0,1256,4.46,76,FirstCry,diapering
Babyhug 3-In-1 Baby Toilet Training Seat with Anti-Slip Pads - Blue Yellow| Removable Potty Pot| Potty Training Seat| Potty Seat Potty Chair & Step Stool| for Kids 12 months - 5 Years,Babyhug,Diapering,Potty Training,L 16 x B 8 x H 12 cm,2495.0,57.0,1072.85,0.0,363,5.0,0,FirstCry,diapering
Little Angel Pant Style Extra Dry Large Diapers - 48 Pieces,Little Angel,Diapering,Baby Diapers,L,749.0,32.0,506.85,10.56,6,3.96,26,FirstCry,diapering
ZIKKU Baby Diaper Changing and Massage Pad with Safety Belt and Cover (Bee Pad + Boat Cover),Zikku,Diapering,Diaper Changing Pads/Mats,L 81. 28 x B 40.64 x H 82 cm,4500.0,46.0,2430.0,0.0,53,0.0,0,FirstCry,diapering
Babyhug Backpack Style Diaper Bag - Blue,Babyhug,Diapering,Diaper Bag & Backpacks,L 27.5 X B19.5 X H 44 cm,2395.0,30.0,1676.5,0.0,30,4.47,30,FirstCry,diapering
"LuvLap Pant Style Baby Diapers, Small (S), 38 Count, Aloe Vera Lotion, 12hr Protection, White",LuvLap,Diapering,Baby Diapers,Small,499.0,37.0,316.02,8.32,193,4.15,246,FirstCry,diapering
Babyhug Waterproof Nappy Small Size Set of 3 - Yellow Pink Blue,Babyhug,Diapering,Cloth Diapers/ Nappies,Small,299.0,30.0,209.3,0.0,37,3.15,87,FirstCry,diapering
Honey Bunny Pant Style Diaper Large (L) - 60 Pieces,Honey Bunny,Diapering,Baby Diapers,Large,1099.0,43.0,622.25,10.37,9,3.86,10,FirstCry,diapering
Wowper Baby Pant Style Diaper with 3D Diamond Cross Core Double Extra Large Size (XXL)- 46 Pieces Each- (Pack of 2),Wowper,Diapering,Baby Diapers,XXL,2058.0,52.0,987.84,10.74,99,4.05,1154,FirstCry,diapering
SuperBottoms Padded Underwear for 3-4Y Babies | Potty Training Pants with Dry Feel Layer Inside | Bummy's Day Out (Color may vary Slightly) | Pack of 3 | Size 3,SuperBottoms,Diapering,Cloth Diapers/ Nappies,14.5 to 16.5 kg,897.0,11.0,798.96,0.0,130,3.57,117,FirstCry,diapering
Little Rituals Bio Soothe Wet Wipes 72 Pieces Each - Pack of 3,Little Rituals,Diapering,Baby Wipes,72 wipes/Pack,885.0,50.0,442.5,0.0,82,4.48,30,FirstCry,diapering
"LuvLap Instadry Waterproof Baby Dry Sheet 1-Pack, Extra Large 200x140 cm (55x79 inch), Extra Absorbent Quick Dry Sheet, Bed Protector, Salmon Rose",LuvLap,Diapering,Diaper Changing Pads/Mats,L 200 x B 140 cm,1499.0,49.0,758.94,0.0,53,3.68,2,FirstCry,diapering
Babyhug Cotton Diaper Changing Mat Pack Of 2 - Green,Babyhug,Diapering,Diaper Changing Pads/Mats,L 83.5 x B 83.5 cm,1279.0,31.0,882.51,0.0,4,4.37,107,FirstCry,diapering
Babyhug Backpack Style Maternity Diaper Bag Flamingo Print - Blue,Babyhug,Diapering,Diaper Bag & Backpacks,L 26.5 x B 18 x H 41.5,2695.0,30.0,1886.5,0.0,28,4.48,147,FirstCry,diapering
"R for Rabbit Waterproof Quick Dry Sheet Bliss for Baby | Anti-Piling Fleece Breatheable Fabric Extra Absorbent Instant Dry Baby Bed/Cot Protector Mat (Size-S,Blue)",R for Rabbit,Diapering,Diaper Changing Pads/Mats,L 50 x B 70 cm,198.0,7.0,183.96,0.0,102,4.41,10,FirstCry,diapering
"Babyhug 100% Interlock Cotton Double Layer Nappy Helicopter, Boat & Car Print Pack of 6 - Medium Size| Machine Washable| Soft & Skin Friendly| Tie Knot Style",Babyhug,Diapering,Cloth Diapers/ Nappies,5-12 M,749.0,34.0,494.34,0.0,335,4.0,2,FirstCry,diapering
Babyhug Muslin Cloth Nappy Set of 5 Extra Small - Multicolor,Babyhug,Diapering,Cloth Diapers/ Nappies,Extra Small,449.0,31.0,309.81,0.0,1561,4.37,180,FirstCry,diapering
Tinycare Cloth Nappy String Tie Up Newborn - Set Of 5 (Color May Vary),Tinycare,Diapering,Cloth Diapers/ Nappies,Newborn,328.0,10.0,295.2,0.0,59,4.28,61,FirstCry,diapering
Babyhug Interlock Dyed Printed Cloth Nappies Extra Small Set of 5 - Multicolour,Babyhug,Diapering,Cloth Diapers/ Nappies,XS,529.0,31.0,365.01,0.0,186,4.52,147,FirstCry,diapering
Honey Bunny Pant Style Diaper Extra Large - 42 Pieces,Honey Bunny,Diapering,Baby Diapers,XL,749.0,42.0,435.02,10.36,29,4.21,4,FirstCry,diapering
Infantso NORA 3-in-1 Baby Potty Ladder Seat for Kids 1-5 Years -Grey,Infantso,Diapering,Potty Training,L 35 x B 19 x H 45 cm,2799.0,43.0,1592.91,0.0,140,4.24,12,FirstCry,diapering
"R for Rabbit Waterproof Quick Dry Sheet for Baby | Anti-Piling Fleece Breatheable Fabric Extra Absorbent Instant Dry Baby Bed/Cot Protector Mat (Size-L,Green-Grey,Pack Of 2 Combo)",R for Rabbit,Diapering,Diaper Changing Pads/Mats,L 140 x B 100 cm,1332.0,16.0,1113.69,0.0,6,4.61,4,FirstCry,diapering
Wowper Fresh Baby Diaper Pants By DOMS | Wetness Indicator | Upto 12 Hrs Absorption | 15-25 Kg | XXL (46 Pieces),Wowper,Diapering,Baby Diapers,XXL,1029.0,52.0,493.92,10.74,1115,4.05,1154,FirstCry,diapering
"Huggies Natural Soft Premium Baby Diaper Pants, Double Extra Large (XXL) Size (15-25 Kgs), Pack of 18 | Cloud Softness All over",Huggies,Diapering,Baby Diapers,XXL,599.0,36.0,385.34,21.41,89,4.32,1666,FirstCry,diapering
Tidy Sleep Printed Baby Dry Sheet Waterproof Mattress/Bed Protector for Newborns,Tidy Sleep,Diapering,Diaper Changing Pads/Mats,L 70 x B 50 cm,599.0,45.0,329.03,0.0,448,3.75,1,FirstCry,diapering
Mamy Poko Pants Skin Breathe Care XXL - 18 Pieces,MamyPoko,Diapering,Baby Diapers,XXL,749.0,44.0,422.96,23.5,653,4.4,1737,FirstCry,diapering
"Babyhug 100% Interlock Cotton Double Layer Nappy Rabbit, Rainbow and Flower Print Pack of 12 - Small Size| Machine Washable| Soft & Skin Friendly| Tie Knot Style",Babyhug,Diapering,Cloth Diapers/ Nappies,3-6M,1299.0,31.0,896.31,0.0,37,4.54,1,FirstCry,diapering
Zikku Printed Dry Sheet for Baby Newborn Bed Protector Waterproof Mat Quick Absorbency Combo Extra Small - Pack of 6,Zikku,Diapering,Diaper Changing Pads/Mats,L 50 x B 35 cm,1000.0,27.0,726.0,0.0,84,3.53,2,FirstCry,diapering
Blushbaby Premium Reusable Cloth Diapers for Babies- Pack Of 4,Blushbaby,Diapering,Cloth Diapers/ Nappies,3 M to 3 Y,1999.0,48.0,1038.88,0.0,945,3.62,11,FirstCry,diapering
Meechu Preemie Baby Tape Style Diapers Super Saver Jumbo Pack For Premature Babies(<1-2.5kg) - 120 Pieces,Meechu,Diapering,Baby Diapers,XXS,1560.0,29.0,1107.6,9.23,76,3.27,32,FirstCry,diapering
Pure Aura Baby Wipes with 99.9% Pure Water | Ultra Soft & Thick | Natural Plant-Based | Infused with Aqua & Aloe Vera | Gentle & Safe for Newborns (Pack of 2),Pure Aura,Diapering,Baby Wipes,Pack of 2,398.0,0.0,398.0,0.0,133,4.12,4,FirstCry,diapering
"TINYBERG 3-in-1 NestRest Pro Baby Diaper Bag With Foldable Baby Bed & Changing Station,11 Pockets, Usb Port - Pebble Grey",TINYBERG,Diapering,Diaper Bag & Backpacks,L 76  x B 29  x H 24 cm,2999.0,35.0,1949.05,0.0,83,3.22,2,FirstCry,diapering
"R for Rabbit Tiny Tots Dino Potty Chair for Kids |Comfortable Potty Training with Removable Bowl, Anti-Slip Pads & Ergonomic Design |Suitable for Babies & Toddler - White & Pink",R for Rabbit,Diapering,Potty Training,L 36 x B 30 x H 27 cm,1395.0,19.0,1125.9,0.0,51,3.91,1,FirstCry,diapering
SuperBottoms DryFeel Langot for 0-9M Babies | 100% Cotton Padding | Sweet Tooth (Old Version) | Pack of 6 | 0-5kg,SuperBottoms,Diapering,Cloth Diapers/ Nappies,0-5kg,1194.0,25.0,898.96,0.0,25,4.15,29,FirstCry,diapering
SuperBottoms Dry Feel Pad for Freesize UNO (Pack of 1 DryFeel Pad only) - Made with 100% Organic Cotton Fits 5-17 Kg,SuperBottoms,Diapering,Cloth Diapers/ Nappies,Free Size,229.0,0.0,229.0,0.0,334,4.11,10,FirstCry,diapering
House of Quirk Diaper Bag Backpack for Baby Waterproof Travel Baby Bag with Changing Pad Insulated Bottle Pockets & Stroller Straps - Beige,House Of Quirk,Diapering,Diaper Bag & Backpacks,30.5 x 22.9 x 42.4 cm,4999.0,42.0,2899.42,0.0,224,3.33,0,FirstCry,diapering
Softsens Baby 99.9% Pure Water Wipes | Pure Aloe Vera Extract with Lid Wipes For Babies (Pack of 5),Softsens,Diapering,Baby Wipes,Pack of 5,1250.0,68.0,400.0,0.0,3369,4.33,1,FirstCry,diapering
Multiuse Classic Solid Diaper Backpack - Blue,Fab N Funky,Diapering,Diaper Bag & Backpacks,L 25 x B 23.5 x H 41 cm,1895.0,33.0,1269.65,0.0,7,4.52,46,FirstCry,diapering
R for Rabbit Minimo Potty Seat Potty Training Seat Hang on the wall for New Born Baby Kids 0 to 13 Months Up to 13Kg(Blue),R for Rabbit,Diapering,Potty Training,L 36 x B 30 x H 10 cm,1395.0,27.0,1015.84,0.0,94,4.48,27,FirstCry,diapering
Two Stair Step-stool With Cup Holder -Pink,Fab N Funky,Diapering,Potty Training,L 40 x B 38 x H 38.5 cm,1695.0,39.0,1031.58,0.0,2,3.23,1,FirstCry,diapering
Babyhug 100% Cotton Reusable Potty Training Pull Up Padded Pants Pack of 6 Size 1 (1 - 2 years) - Multicolour,Babyhug,Diapering,Cloth Diapers/ Nappies,Size 1 (1-2 Y),1799.0,48.0,935.48,0.0,7,3.62,8,FirstCry,diapering
Honey Bunny Pant Style Diaper Large - 48 Pieces,Honey Bunny,Diapering,Baby Diapers,Large,749.0,42.0,435.02,9.06,36,4.21,4,FirstCry,diapering
"Motherly Budgetbee Baby Diaper Bags for Mothers, Backpack for Mom for Travel",Motherly,Diapering,Diaper Bag & Backpacks,L 40 x B 30 x H 20 cm,3999.0,66.0,1378.86,0.0,153,4.55,0,FirstCry,diapering
Lovingle Luxury Diaper Pants New Born - 36 pieces,Pro-ease Lovingle,Diapering,Baby Diapers,New Born,399.0,28.0,287.28,7.98,27,4.17,145,FirstCry,diapering
"Little's Baby Diapers XL Size (Extra Large) Pants Style | 12-17 kg | 26 Count | Comfy Night Baby Diaper Pants with Leakage Guard & Upto 12 Hours Absorption (26 Count, Pack of 1)",Little's,Diapering,Baby Diapers,XL,320.0,12.0,281.98,10.85,13,3.71,69,FirstCry,diapering
Snugkins Padded Potty Training Underwear for Babies & Toddler 3-4 years Pack of 3,Snugkins,Diapering,Cloth Diapers/ Nappies,3-4 Y,1099.0,32.0,751.06,0.0,301,2.75,1,FirstCry,diapering
Pampers Happy Sleep Pant Style Baby Diaper 1 Pampers 1 Night Sleep with Anti Rash Shield S - 38 Pieces,Pampers,Diapering,Baby Diapers,Small,374.0,14.0,321.64,8.46,347,4.09,26,FirstCry,diapering
R for Rabbit Hilltop Booster Potty Seat & Step Stool 2-in-1 Multipurpose Anti-Skid Base Adjustable Foldable Supportive Backrest & Soft Cushion Toilet Seat for Kids Baby 1 to 7 Years (Yellow Peach),R for Rabbit,Diapering,Potty Training,L 43 x B 18 x H 59 cm,1791.0,14.0,1542.95,0.0,49,4.02,2,FirstCry,diapering
SuperBottoms First Love Premium DryFeel Langot for 0-9M Babies | 100% Cotton Padding | Bummy World | Pack of 6 | 5-10kg,SuperBottoms,Diapering,Cloth Diapers/ Nappies,5-10kg,1194.0,25.0,898.96,0.0,111,4.21,24,FirstCry,diapering
"R for Rabbit Baby Disposable Changing Mats Safe, Ultra-Soft, Dry & Anti-Bacterial HygoMat Bed Protector Gel-Lock Absorbent Core 60 X 60 cm for Kids Diaper Changing Mat (Pack of 10)",R for Rabbit,Diapering,Diaper Changing Pads/Mats,L 30 x B 30 cm,288.0,11.0,255.77,0.0,66,4.44,1,FirstCry,diapering
CPLsupersoft Baby Diaper Pant Style | Up to 12 Hours Absorption | 3 - 8 Kg | Pack of 2 - S (84 Pieces),CPLSupersoft,Diapering,Baby Diapers,Small,748.0,2.0,729.3,8.68,947,4.02,1,FirstCry,diapering
"Babyhug 100% Interlock Cotton Reusable Printed Cloth Nappies with Velcro Closure Pack of 12 Rabbit, Rainbow and Flower Print  Small Size| Machine Washable| Soft & Skin Friendly",Babyhug,Diapering,Cloth Diapers/ Nappies,0-6M,1549.0,33.0,1037.83,0.0,92,4.19,4,FirstCry,diapering
House of Quirk Diaper Bag Maternity Backpack Baby Girl Boy Diaper Bag for Dad Mom Pad Pacifier Case Unisex Large Diaper Bag for Travel -  Dark Blue,House Of Quirk,Diapering,Diaper Bag & Backpacks,L 25.5 x B 18 x H 41  cm,2499.0,48.0,1296.98,0.0,123,3.53,0,FirstCry,diapering
Babyhug Multipurpose Spacious Diaper Backpack Sea Theme Print - Blue| Adjustable Shoulder Strap| Insulated Bottle Pouches| Smart Bottom Zipper| Wipes Dispenser| Wide Fish-mouth Opening| Stylish Design,Babyhug,Diapering,Diaper Bag & Backpacks,L 26.5 x B 18 x H 41.5 cm,2799.0,30.0,1959.3,0.0,62,4.48,147,FirstCry,diapering
Teddyy Baby Premium Pants Diaper - 12 Hours Absorption Aloe Gel Sheet Leak-Proof Fit -Large (9-14 kg) 32 Count,Teddyy,Diapering,Baby Diapers,Large,549.0,27.0,399.01,12.47,17,4.14,1,FirstCry,diapering
Novel Baby Wipes Pack of 5 - 80 Pieces Each,Novel,Diapering,Baby Wipes,Pack of 5,975.0,68.0,312.0,0.0,8153,4.31,27,FirstCry,diapering
R for Rabbit Hilltop Booster Potty Seat & Step Stool 2-in-1 Multipurpose Anti-Skid Base Adjustable Foldable Supportive Backrest & Soft Cushion Toilet Seat for Kids Baby 1 to 7 Years (Purple Orange),R for Rabbit,Diapering,Potty Training,L 43 x B 18 x H 59 cm,1899.0,15.0,1620.04,0.0,21,4.02,2,FirstCry,diapering
Babyhug Reusable Cloth Diaper With Insert Elephants Icecream & Deer Prints Pack  of 3 - Purple Blue Pink,Babyhug,Diapering,Cloth Diapers/ Nappies,0 to 24 Months,2199.0,58.0,923.58,0.0,19,3.66,24,FirstCry,diapering
Honey Bunny Pant Style Diaper Extra Large (XL) - 54 Pieces,Honey Bunny,Diapering,Baby Diapers,XL,1099.0,43.0,622.25,11.52,20,3.86,10,FirstCry,diapering
"LuvLap Pant Style Baby Diapers, Small (SM), Pack of 2, 156 Pants, Aloe Vera Lotion, 12hr Protection, White",LuvLap,Diapering,Baby Diapers,Small,1898.0,35.0,1235.03,7.92,17,4.15,246,FirstCry,diapering
"R for Rabbit Caramello Truffle Diaper Bags for Mother, Multipurpose & Large Capacity Stylish Maternity Diaper Backpack for Mom (Black Mustard)",R for Rabbit,Diapering,Diaper Bag & Backpacks,L 33 x B 14 x H 45 cm,2781.0,20.0,2231.75,0.0,68,4.53,4,FirstCry,diapering
SuperBottoms BASIC Langot 100% Pure Cotton Extra Soft & Breathable for 0-6 months Babies - Pack of 18,SuperBottoms,Diapering,Cloth Diapers/ Nappies,Up to 5 kg,1197.0,29.0,849.03,0.0,57,4.48,1,FirstCry,diapering
Superbottoms Cloth Diapers For Babies Trial Pack With 2 Freesize UNO New Version Reusable - Multicolour,SuperBottoms,Diapering,Cloth Diapers/ Nappies,L- 29.5 X B- 37 cm,2422.0,48.0,1258.96,0.0,63,4.03,2,FirstCry,diapering
Snugkins Baby Cotton Langot & Nappies for Newborn Babies 6-12 Months Pack of 3,Snugkins,Diapering,Cloth Diapers/ Nappies,6-12 M,549.0,7.0,510.02,0.0,93,3.6,2,FirstCry,diapering
"LuvLap Instadry Waterproof Baby Dry Sheet 2-Pack, Large 100x140 cm (39x55 inch), Extra Absorbent Quick Dry Sheet, Bed Protector, Sky Blue & Baby Pink",LuvLap,Diapering,Diaper Changing Pads/Mats,L 140 x B 100 cm,1098.0,33.0,738.95,0.0,69,4.23,6,FirstCry,diapering
"R for Rabbit Waterproof Quick Dry Sheet for Baby | Anti-Piling Fleece Breatheable Fabric Extra Absorbent Instant Dry Baby Bed/Cot Protector Mat (Size-M,Grey)",R for Rabbit,Diapering,Diaper Changing Pads/Mats,L 100 x B 70 cm,396.0,10.0,357.9,0.0,124,4.5,47,FirstCry,diapering
"LuvLap Instadry Waterproof Baby Dry Sheet 2-Pack, Medium 70x100 cm (28x39 inch), Extra Absorbent Quick Dry Sheet, Bed Protector, Salmon Rose & Baby",LuvLap,Diapering,Diaper Changing Pads/Mats,L 100 x B 70 cm,598.0,37.0,379.01,0.0,79,4.26,16,FirstCry,diapering
Babyhug Muslin Cloth Nappy Set of 5 Small - Solid Assorted Color,Babyhug,Diapering,Cloth Diapers/ Nappies,Small,549.0,31.0,378.81,0.0,94,4.0,211,FirstCry,diapering
SuperBottoms BASIC Langot 100% Pure Cotton Extra Soft & Breathable for 0-6 months Babies - Pack of 6,BASIC,Diapering,Cloth Diapers/ Nappies,Pack of 6,399.0,25.0,299.01,0.0,183,3.94,36,FirstCry,diapering
Babyhug Smart Dry Bed Protector Sheet Pack of 2 Medium - Pink Violet,Babyhug,Diapering,Diaper Changing Pads/Mats,Medium,699.0,38.0,433.38,0.0,1504,4.46,76,FirstCry,diapering
Lovingle Luxury Diaper Pants Medium - 25 pieces,Pro-ease Lovingle,Diapering,Baby Diapers,Medium,399.0,28.0,287.28,11.49,50,4.17,145,FirstCry,diapering
Ladder Potty Seat - Red,Fab N Funky,Diapering,Potty Training,L 39.5 x B 12.5 x H 63.5 cm,1895.0,45.0,1042.25,0.0,3,3.9,1,FirstCry,diapering
"LuvLap Trainer Potty Seat with Ladder, Fits Standard Toilets, Potty Training for Boys & Girls 1+ Years, Safe & Easy Use, Pink",LuvLap,Diapering,Potty Training,L 36 x B 23 x H 47,1395.0,28.0,998.96,0.0,36,3.67,11,FirstCry,diapering
Babyhug Smart Dry Bed Protector Sheet Pack of 2 Large - Blue Purple,Babyhug,Diapering,Diaper Changing Pads/Mats,Large,1269.0,38.0,786.78,0.0,117,4.41,21,FirstCry,diapering
Pampers Taped Diapers Small Newborn To Small -  46 Pieces,Pampers,Diapering,Baby Diapers,Small,795.0,8.0,731.4,15.9,10794,4.16,845,FirstCry,diapering
Pure Aura Baby Wipes with 99.9% Pure Water | Ultra Soft & Thick | Natural Plant-Based | Infused with Aqua & Aloe Vera | Gentle & Safe for Newborns (Pack of 3),Pure Aura,Diapering,Baby Wipes,Pack of 3,597.0,52.0,286.56,0.0,182,4.12,4,FirstCry,diapering
Babyhug Smart Dry Bed Protector Sheet Pack of 2 Large - Violet Purple,Babyhug,Diapering,Diaper Changing Pads/Mats,Large,1269.0,38.0,786.78,0.0,250,4.41,21,FirstCry,diapering
